start_timestamp,end_timestamp,ASIN,purchased_marketplace,preferred_marketplace,device_family,device_serial_number,device_software_version,content_type,total_reading_millis,number_of_page_flips
Not Available,2025-02-20T06:15:48Z,364FE507FA904A949F41055F19069D97,,www.amazon.com,,0B671A09510D489380FB769AAF4CF99C,,Personal Document,,
2025-01-14T04:27:52Z,2025-01-14T04:48:26Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,1233500,11
2025-03-19T11:09:41Z,2025-03-19T11:09:46Z,B08GJVLGGX,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book Sample,4200,1
2025-02-18T05:53:05Z,2025-02-18T05:53:09Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,4600,1
2025-01-30T15:57:20Z,2025-01-30T15:57:23Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,2500,1
2025-05-06T13:13:36Z,2025-05-06T13:14:08Z,73A796BDD6EF4375A531DBB4A9113875,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4417570025,Personal Document,31500,21
2025-02-17T19:22:02Z,2025-02-17T19:22:10Z,B0D5JLH3RJ,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,7400,1
2025-05-05T23:03:21Z,2025-05-05T23:03:24Z,605CB454B77F4D3B94AA0CABC0C1C315,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4417570025,Personal Document,3000,1
2025-02-20T06:15:47Z,2025-02-20T06:16:17Z,364FE507FA904A949F41055F19069D97,,www.amazon.com,,0B671A09510D489380FB769AAF4CF99C,1191414928,Personal Document,30100,13
2025-02-17T21:48:58Z,2025-02-17T21:49:14Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,15600,1
2025-03-23T16:58:31Z,2025-03-23T16:58:32Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,1400,1
2025-03-23T17:05:41Z,2025-03-23T17:05:44Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,3500,1
2025-03-18T02:36:02Z,2025-03-18T02:36:08Z,,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,SIDE,6000,1
2025-02-03T15:22:43Z,2025-02-03T15:45:52Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,1389100,1
2025-02-20T08:31:21Z,2025-02-20T08:32:00Z,B0B138BPQQ,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,38200,12
2025-03-23T14:54:17Z,2025-03-23T14:56:30Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,132900,2
2025-02-06T07:44:16Z,2025-02-06T07:56:12Z,B0BMF2M8Z6,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,716600,10
2025-02-07T09:12:19Z,2025-02-07T09:21:26Z,B0BMF2M8Z6,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,546500,1
2025-03-18T04:38:05Z,2025-03-18T04:44:01Z,B009ZAGHHQ,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book Sample,356200,128
2025-02-01T00:30:07Z,2025-02-01T00:30:37Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,30400,1
2025-02-25T06:39:07Z,2025-02-25T06:40:59Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,112200,3
2025-03-23T16:07:58Z,2025-03-23T16:09:12Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,74200,2
2025-01-21T13:18:07Z,2025-01-21T13:28:08Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,601400,1
2025-02-01T23:29:08Z,2025-02-02T01:19:12Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,6603700,1
2025-01-10T16:53:28Z,2025-01-10T16:53:29Z,B0BMF2M8Z6,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,1000,1
2025-01-30T17:28:37Z,2025-01-30T17:28:39Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,1700,1
2025-02-03T09:35:42Z,2025-02-03T10:16:23Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,2440700,1
2025-01-17T03:22:00Z,2025-01-17T03:22:07Z,B0BMF2M8Z6,www.amazon.com,www.amazon.com,,0B671A09510D489380FB769AAF4CF99C,1191414794,E-Book,6600,1
2025-02-01T12:32:47Z,2025-02-01T14:35:28Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,7361500,1
2025-02-04T07:45:44Z,2025-02-04T07:49:53Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,249700,1
2025-01-17T03:49:53Z,2025-01-17T03:53:49Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,236000,158
2024-11-29T16:04:34Z,2024-11-29T16:04:56Z,B0D6RMSDSY,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,22200,5
2025-03-23T12:14:29Z,2025-03-23T12:14:30Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,1200,1
2025-03-23T16:35:46Z,2025-03-23T16:37:07Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,81200,2
2025-02-17T22:16:12Z,2025-02-17T22:21:01Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,289100,5
2025-01-13T08:26:48Z,2025-01-13T08:44:16Z,B08TWV5BMD,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book Sample,1048600,29
2025-02-18T15:32:07Z,2025-02-18T15:36:33Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,265900,2
2025-03-23T12:27:44Z,2025-03-23T12:27:46Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,1800,1
2025-01-30T15:58:00Z,2025-01-30T15:58:02Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,2400,1
2025-05-06T15:07:37Z,2025-05-06T15:08:29Z,CBDF7364B33944479B6871B680697E65,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4417570025,Personal Document,52200,8
2025-01-31T11:22:34Z,2025-01-31T13:01:51Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,5957100,1
2025-03-23T17:15:51Z,2025-03-23T17:17:05Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,74000,1
2025-02-18T05:06:57Z,2025-02-18T05:47:30Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,2432400,4
2025-01-30T15:27:23Z,2025-01-30T15:27:41Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,18100,10
2025-05-07T20:15:53Z,2025-05-07T20:16:19Z,B015MQS30K,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4417570025,E-Book Sample,25900,12
2025-03-17T21:34:46Z,2025-03-17T23:00:56Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,5170500,123
2025-06-03T05:36:03Z,2025-06-03T05:37:18Z,EA9A179BAD4D4466B1E597489FFC099C,,www.amazon.com,,0B671A09510D489380FB769AAF4CF99C,1191415946,Personal Document,74100,3
2025-01-30T19:27:15Z,2025-01-30T20:04:38Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,2243800,1
2025-04-25T06:52:49Z,2025-04-25T06:53:00Z,226B133AC0FC463185E57561BF84791C,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4417570025,Personal Document,11200,1
2025-02-17T19:40:23Z,2025-02-17T19:41:09Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,46600,22
Not Available,2025-06-03T06:01:11Z,EA9A179BAD4D4466B1E597489FFC099C,,www.amazon.com,,0B671A09510D489380FB769AAF4CF99C,,Personal Document,,
2025-01-30T15:34:41Z,2025-01-30T15:35:43Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,61200,30
2025-01-30T16:47:18Z,2025-01-30T16:47:20Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,2700,1
2025-01-21T05:43:02Z,2025-01-21T05:54:08Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,666000,4
2025-03-23T13:36:17Z,2025-03-23T13:36:48Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,30800,1
2025-02-26T04:56:15Z,2025-02-26T05:04:09Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,473600,4
2024-12-09T23:37:28Z,2024-12-09T23:37:36Z,B072FHGX8Q,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,7900,3
2024-12-08T16:06:25Z,2024-12-08T16:06:41Z,B0D6RMSDSY,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,16200,2
Not Available,2025-01-16T11:00:43Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,,E-Book,,
2025-01-30T17:01:36Z,2025-01-30T17:01:36Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,700,1
2025-01-30T16:46:38Z,2025-01-30T16:47:07Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,29200,3
2024-12-09T09:51:11Z,2024-12-09T10:02:21Z,B0CYBXTKJJ,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book Sample,670700,3
2025-01-30T16:25:44Z,2025-01-30T16:38:19Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,755300,1
2025-01-30T15:34:38Z,2025-01-30T15:34:41Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,2900,1
2024-12-11T13:22:01Z,2024-12-11T13:22:04Z,B0D5JLH3RJ,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,2400,1
2025-03-18T04:44:44Z,2025-03-18T04:46:05Z,B07FS25XTW,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book Sample,81700,3
2025-01-17T04:17:05Z,2025-01-17T04:17:10Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,4600,2
2025-03-23T15:50:43Z,2025-03-23T15:51:31Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,47700,3
2025-03-23T12:41:04Z,2025-03-23T12:41:23Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,19200,4
2025-01-31T17:01:19Z,2025-01-31T17:28:16Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,1617100,1
2025-05-06T12:08:51Z,2025-05-06T12:08:56Z,B0C5879F526A41B087D19B2C20C6E531,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4417570025,Personal Document,5700,1
2025-02-20T16:18:59Z,2025-02-20T16:19:07Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,7400,1
2025-01-15T11:06:48Z,2025-01-15T11:13:29Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,400900,1
2025-01-17T03:56:17Z,2025-01-17T03:56:18Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,800,1
2025-03-07T05:07:29Z,2025-03-07T05:07:41Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,12800,1
2025-02-27T21:14:42Z,2025-02-27T21:21:19Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,397400,13
2025-01-30T18:12:22Z,2025-01-30T18:43:02Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,1839700,1
2025-03-19T16:37:24Z,2025-03-19T16:58:19Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,1254900,133
2025-01-20T19:05:53Z,2025-01-20T19:11:53Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,360100,1
2025-03-06T08:51:27Z,2025-03-06T08:55:20Z,B08GJVLGGX,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book Sample,232900,4
2025-03-23T16:57:53Z,2025-03-23T16:58:00Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,6500,1
2025-03-23T12:22:07Z,2025-03-23T12:23:37Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,89800,1
2025-01-21T08:40:05Z,2025-01-21T08:40:28Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,22600,9
2025-03-09T21:25:31Z,2025-03-09T21:29:21Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,229600,2
2025-03-19T14:51:42Z,2025-03-19T14:51:42Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,500,1
2025-02-04T20:49:48Z,2025-02-04T21:17:07Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,1639100,1
Not Available,2025-05-14T19:35:27Z,B0C5879F526A41B087D19B2C20C6E531,,www.amazon.com,Kindle E-reader,G093KM05425503M5,,Personal Document,,
2025-03-09T21:13:33Z,2025-03-09T21:25:23Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,710600,17
2025-02-04T07:57:41Z,2025-02-04T07:58:12Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,30400,1
2025-05-08T21:02:13Z,2025-05-08T21:02:17Z,73A796BDD6EF4375A531DBB4A9113875,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4417570025,Personal Document,4400,2
2025-03-23T13:12:56Z,2025-03-23T13:23:13Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,617700,8
2025-03-23T17:03:31Z,2025-03-23T17:03:32Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,1100,1
2024-11-29T18:11:02Z,2024-11-29T18:11:29Z,B0D6RMSDSY,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,26300,1
2024-12-09T10:53:48Z,2024-12-09T10:56:46Z,B0D5JLH3RJ,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,177700,1
2025-03-19T11:08:59Z,2025-03-19T11:09:19Z,226B133AC0FC463185E57561BF84791C,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,Personal Document,20100,1
2025-03-23T12:24:06Z,2025-03-23T12:25:51Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,105000,6
2025-03-23T16:02:56Z,2025-03-23T16:07:57Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,301100,1
2025-01-30T17:23:38Z,2025-01-30T17:23:45Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,7400,1
2024-12-11T11:46:51Z,2024-12-11T11:49:18Z,B001AS6H1M,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,147500,142
2025-01-23T12:37:04Z,2025-01-23T12:47:04Z,B0BMF2M8Z6,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,599800,1
2025-03-22T22:01:36Z,2025-03-22T22:02:05Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,29200,1
2024-12-07T12:47:41Z,2024-12-07T12:47:50Z,,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,SIDE,9000,2
2025-02-25T07:28:29Z,2025-02-25T07:43:27Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,897100,9
2025-01-15T06:36:53Z,2025-01-15T06:46:52Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,599300,1
2025-05-05T23:04:16Z,2025-05-05T23:04:36Z,B0C5879F526A41B087D19B2C20C6E531,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4417570025,Personal Document,20100,5
2025-03-23T15:46:05Z,2025-03-23T15:46:12Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,7000,3
2025-01-21T08:57:05Z,2025-01-21T08:57:37Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,31900,1
2025-03-17T19:32:32Z,2025-03-17T19:32:36Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,3100,1
2024-12-07T12:48:11Z,2024-12-07T12:49:25Z,D9A72D3425174F1287CC791716BC074F,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,Personal Document,74000,12
2025-02-07T11:20:15Z,2025-02-07T11:23:44Z,B0BMF2M8Z6,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,209000,2
2025-01-30T16:50:47Z,2025-01-30T16:51:04Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,16700,4
2025-02-04T15:01:37Z,2025-02-04T15:38:28Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,2211500,1
2025-05-06T12:11:01Z,2025-05-06T12:11:04Z,B0C5879F526A41B087D19B2C20C6E531,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4417570025,Personal Document,3600,1
2025-01-30T16:43:42Z,2025-01-30T16:43:43Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,900,1
2025-03-23T12:13:20Z,2025-03-23T12:13:28Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,7900,1
2024-12-09T06:33:43Z,2024-12-09T06:47:53Z,B0CYBXTKJJ,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book Sample,849700,6
2025-02-07T10:36:36Z,2025-02-07T10:46:36Z,B0BMF2M8Z6,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,599800,1
2025-03-24T05:52:42Z,2025-03-24T06:09:44Z,D99D878063A446FB907733B911E2C257,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,Personal Document,1021800,17
2024-12-10T17:49:01Z,2024-12-10T17:49:16Z,B0D5JLH3RJ,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,14500,1
2025-05-14T19:23:03Z,2025-05-14T19:35:27Z,B0C5879F526A41B087D19B2C20C6E531,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4417570025,Personal Document,744600,19
2025-02-02T17:09:02Z,2025-02-02T17:46:02Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,2220000,1
2025-02-06T10:21:45Z,2025-02-06T10:21:56Z,B09HZ2JM6G,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book Sample,10400,1
2025-02-20T06:21:08Z,2025-02-20T06:23:01Z,B0B138BPQQ,www.amazon.com,www.amazon.com,,0B671A09510D489380FB769AAF4CF99C,1191414928,E-Book,113500,23
2024-12-10T22:46:07Z,2024-12-10T22:56:07Z,B0D5JLH3RJ,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,599900,1
2025-02-20T06:09:59Z,2025-02-20T06:10:04Z,B08TWV5BMD,www.amazon.com,www.amazon.com,,0B671A09510D489380FB769AAF4CF99C,1191414928,E-Book,4200,3
2025-02-21T12:47:36Z,2025-02-21T12:47:43Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,6600,1
2025-03-23T12:35:57Z,2025-03-23T12:36:21Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,23800,1
2024-12-09T21:57:52Z,2024-12-09T22:06:05Z,B0CYBXTKJJ,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book Sample,492700,4
2025-03-23T15:52:57Z,2025-03-23T15:55:36Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,159100,4
2025-01-13T08:07:58Z,2025-01-13T08:08:39Z,B0BMF2M8Z6,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,41200,1
2025-01-13T08:11:43Z,2025-01-13T08:26:19Z,B08TWV5BMD,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book Sample,876100,12
2025-01-16T10:36:52Z,2025-01-16T10:40:21Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,208600,3
2025-01-30T15:34:03Z,2025-01-30T15:34:09Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,6000,2
Not Available,2025-06-03T05:58:12Z,EA9A179BAD4D4466B1E597489FFC099C,,www.amazon.com,,0B671A09510D489380FB769AAF4CF99C,,Personal Document,,
2025-01-23T17:47:55Z,2025-01-23T17:57:55Z,B0BMF2M8Z6,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,599900,1
2025-01-21T12:21:36Z,2025-01-21T12:31:36Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,599800,1
2024-12-03T11:02:01Z,2024-12-03T11:27:18Z,B0D6RMSDSY,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,1517300,13
2025-02-14T00:10:44Z,2025-02-14T00:11:34Z,B07FS25XTW,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book Sample,49900,1
2025-03-18T23:23:10Z,2025-03-18T23:24:15Z,226B133AC0FC463185E57561BF84791C,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,Personal Document,65400,57
2025-01-30T16:44:05Z,2025-01-30T16:44:07Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,1200,1
2025-03-06T04:50:36Z,2025-03-06T04:50:46Z,B08GJVLGGX,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book Sample,9200,1
2025-01-13T11:41:58Z,2025-01-13T11:48:47Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,409100,3
2025-03-23T12:14:03Z,2025-03-23T12:14:10Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,6900,1
Not Available,2025-06-03T06:12:56Z,EA9A179BAD4D4466B1E597489FFC099C,,www.amazon.com,,0B671A09510D489380FB769AAF4CF99C,,Personal Document,,
2025-02-04T08:19:03Z,2025-02-04T08:36:54Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,1071400,1
2025-03-23T15:56:25Z,2025-03-23T15:56:57Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,31500,1
